text;id;Sprecher
Bravo. Da nehm ich alles zurück. Lassen Sie ihn. Zu Hause ist es am Ende wirklich am besten. Und gerade wir hier, die wir den Vorzug haben, in der Rheinsberger Gegend zu leben. Ja, wo ist so was? Erst der große König, und dann Prinz Heinrich, der nie 'ne Schlacht verloren. Und einige sagen, er wäre noch klüger gewesen als sein Bruder. Aber ich will so was nicht gesagt haben.;62498;Dubslav
Professor Cujacius... Rittmeister von Stechlin.;477144;Melusine
Was ist das?;282829;Baronin Berchtesgaden
Und zu diesem Behufe wurde sie bald danach in eine Tempelhalle geführt, drin zwei mächtige Wannen standen, eine von rotem Porphyr und eine von weißem Marmor, und zwischen diesen Wannen, auf einer Art Treppe, stand die Prinzessin selbst. Und nun wurden drei weiße Büffel in die Tempelhalle gebracht, und der Hohepriester trennte mit einem Schnitt jedem der drei das Haupt vom Rumpf und ließ das Blut in die daneben stehende Porphyrwanne fließen. Und jetzt war das Bad bereitet, und die Prinzessin, nachdem siamesische Jungfrauen sie entkleidet hatten, stieg in das Büffelblut hinab, und der Hohepriester nahm ein heiliges Gefäß und schöpfte damit und goß es aus über die Prinzessin.;400786;Thormeyer
Ja, gnäd'ger Herr, warum soll er nich?;449197;Engelke
Ach, Orientalen... dolle Gesellschaft...;398116;v. Molchow
Kein Zweifel;626560;Dubslav
"Das alles, Herr von Stechlin, kann ich Ihnen gern versprechen. Ich habe Woldemar erzogen, als es mir oblag, und Sie haben in Ihrer Klugheit und Güte mich gewähren lassen. Jetzt ist Ihr Sohn ein vornehmer Herr und hat die Jahre. Sprechen hat seine Zeit, und Schweigen hat seine Zeit. Aber wenn Sie ihn und mich von oben her unter Kontrolle nehmen und eventuell mir erscheinen wollen, so schieben Sie mir dabei nicht zu, was mir nicht zukommt. Nicht
ich
werde ihn führen. Dafür ist gesorgt. Die Zeit wird sprechen und neben der Zeit das neue Haus, die blasse junge Frau und vielleicht auch die schöne Melusine.";751803;Lorenzen
"Ja, weit zurück. Aber es kann wiederkommen. Und gerade
das
war es, was immer, wenn ich da so stand, den größten Eindruck auf mich machte. Diese Möglichkeit, daß es wiederkehre. Denn ich erinnere mich noch sehr wohl – ja, du warst es selbst, Papa, der es mir erzählte –, daß Lord Palmerston einmal, unwirsch über die koburgische Nebenpolitik (ich glaube während der Krimkriegtage), sich dahin geäußert hätte: ›Dieser Prince Consort, er täte gut, sich unser Traitors Gate bei Gelegenheit anzusehn. Es ist zwar schon lange, daß Könige da die glibbrige Treppe hinaufgestiegen sind, aber es ist doch noch nicht
so
lange, daß wir uns dessen nicht mehr entsinnen könnten. Und ein Prince Consort ist noch lange nicht ein König.";443309;Melusine
Er steht mit den höchsten und allerhöchsten Herrschaften, deren genealogischer Kalender noch über den Gothaischen hinauswächst, auf du und du. Und wenn es in Java oder auf Island rumort oder der Geiser mal in Doppelhöhe dampft und springt, dann springt auch in unserm Stechlin ein Wasserstrahl auf, und einige (wenn es auch noch niemand gesehen hat), einige behaupten sogar, in ganz schweren Fällen erscheine zwischen den Strudeln ein roter Hahn und krähe hell und weckend in die Ruppiner Grafschaft hinein. Ich nenne das vornehme Beziehungen.;267759;Woldemar
"Übrigens,
das
muß ich sagen dürfen, lieber Graf, Sie wohnen hier brillant an Ihrem Kronprinzenufer; ein entzückender Blick, und Fremde würden vielleicht kaum glauben, daß an unsrer alten Spree so was Hübsches zu finden sei. Die Niederlassungs- und speziell die Wohnungsfrage spielt doch, wo sich's um Glück und Behagen handelt, immer stark mit, und gerade Sie, der Sie so lange draußen waren, werden, ehe Sie hier dies Visavis von unsrer Jungfernheide wählten, nicht ohne Bedenken gewesen sein. In bezug auf die Landschaft gewiß und in bezug auf die Menschen vielleicht.";620492;Dubslav
Worin ich;255504;Woldemar
Herrn Doktor Wrschowitz durchaus zustimme. Wir haben in der Poesie genau dasselbe. Da gab es auch dergleichen, und ich bekenne, daß ich als Knabe für solche Sentimentalitäten geschwärmt habe. Meine besondere Schwärmerei war ›König Renés Tochter‹ von Henrik Hertz, einem jungen Kopenhagener, wenn ich nicht irre...;255533;Woldemar
"Ja, der Pyterke; natürlich immer hoch zu Roß. Und Sie, Uncke, ja, Sie müssen laufen wie 'n Landbriefträger. Es hat aber auch sein Gutes; zu Fuß macht geschmeidig, zu Pferde macht steif. Und macht auch faul. Und überhaupt, Gebrüder Beeneke is schon immer das Beste. Da kann man nicht zu Fall kommen. Aber jeder will heutzutage hoch raus. Das is, was sie jetzt die ›Signatur der Zeit‹ nennen. Haben Sie den Ausdruck schon gehört, Uncke?";738784;Dubslav
Ja, du lachst, Woldemar, und ich will dir auch nicht bestreiten, daß man über die gute Seele lachen kann. Aber sie hat doch auch was Gehaltvolles in ihrer Natur, was sich erst neulich wieder in einem intimen Gespräch mit unserm Fix zeigte, der trotz aller Bekenntnisstrenge (die selbst Koseleger ihm zugesteht) an unserm letzten Whistabend Äußerungen tat, die wir alle tief bedauern mußten, wir, die wir die Whistpartie machten, nun schon ganz gewiß, aber auch die gute, taube Schimonski, der wir, weil sie uns so aufgeregt sah, alles auf einen Zettel schreiben mußten.;189104;Adelheid
Schade, daß Sie nur einen Tag für Stechlin festgesetzt haben, sonst müßten Sie das Gut sehen. Alles ganz eigentümlich und besonders auch ein Grabstein, unter dem eine uralte Dame von beinah neunzig Jahren begraben liegt, eine geborne von Zeuner, die sich in früher Jugend schon mit einem Emigranten am Rheinsberger Hof, mit dem Grafen La Roche-Aymon, vermählt hatte. Merkwürdige Frau, von der ich Ihnen erzähle, wenn ich Sie mal wiedersehe. Nur eins müssen Sie heute schon mit anhören, denn ich glaube, Sie haben den Gustus dafür.;75634;Dubslav
"Ja, darüber war ein Streit; die Schmargendorf hatte sie genau gelesen und wollte sie hersagen. Aber sie sagte sie falsch, weil sie sonntags in der Kirche nie recht aufpaßt. Und wir sagten ihr das auch. Und denke dir, sie widersprach nicht und blieb überhaupt ganz ruhig dabei. ›Ja‹, sagte sie, ›sie wisse recht gut, daß sie die Stelle falsch hergesagt hätte, sie habe nie was richtig hersagen können; aber das wisse sie ganz genau, die Stelle mit dem Flammenfinger, das sei der »Wortlaut« gewesen.‹";190783;Adelheid
Nein, gnäd'ger Herr. Aber ich kann ja die Christel schicken...;118853;Engelke
Brav, Wrschowitz. Aber mehr. Ich bitte.;470329;Melusine
Wie grausam Sie sind. Aber Sie haben recht. Demütig. Und daß ich mich dessen auch noch berühme. Wer ist demütig? Wir alle sind im letzten doch eigentlich das Gegenteil davon. Aber das darf ich sagen, ich habe den Willen dazu.;546426;Melusine
"Wie man's nehmen will, Herr Major; praktisch und profan angesehen, ist es nicht viel, aber wissenschaftlich angesehen, ist es allerdings viel. Nämlich drei römische Münzen, zwei von Diokletian und eine von Caracalla.";732584;Krippenstapel
Schade;199680;Rex
Nun, wie Sie wollen, Herr Hauptmann. Und ich werde diese zwei bis dahin für uns aufheben. Aber diese dritte hier, die nicht mehr so ganz dazu gehört, die werd ich essen. Ich esse so gern Pflaumen. Und Sie werden sie mir auch gönnen.;171742;Schmargendorf
Für den, den Editha Schwanenhals auf dem Schlachtfelde von Hastings suchte?;489277;Melusine
"Und will auch nicht länger ängstlich um die Sache herumgehen. Unser Rheinsberger Prinz war ein richtiger Prinz aus dem vorigen Jahrhundert. Die jetzigen sind Menschen; die damaligen waren
nur
Prinzen. Eine der Passionen unsers Rheinsberger Prinzen – wenn man will, in einer Art Gegensatz von dem, was schon gesagt wurde – war eine geheimnisvolle Vorliebe für jungfräuliche Tote, besonders Bräute. Wenn eine Braut im Rheinsbergischen, am liebsten auf dem Lande, gestorben war, so lud er sich zu dem Begräbnis zu Gast. Und eh der Geistliche noch dasein konnte (den vermied er), erschien er und stellte sich an das Fußende des Sarges und starrte die Tote an. Aber sie mußte geschminkt sein und aussehen wie das Leben.";262712;Woldemar
Aber Frau Gräfin, das ist ja die reine Geschichte mit dem seligen Paris. Bloß, er hatte es viel leichter, weil es drei waren. Aber zwei. Und noch dazu Schwestern.;220198;Woldemar
Für mich.;714447;Agnes
"Ja, Hartwig, das sagst du so immer; aber wenn du dran bist, dann redst du anders.";230943;Frau Hartwig
Und sind Sie so ziemlich auf Ihre Kosten gekommen? Einblick ins Volksleben, Parlament, Oxford, Cambridge, Gladstone?;422247;v. Grumbach
Ja, Sie lächeln, Lorenzen, und wissen nicht, wie gut Sie's haben in dieser Ihrer Waldpfarre. Was ich hier sehe, heimelt mich an, das ganze Dorf, alles. Wenn ich mir da beispielsweise den Tisch wieder vergegenwärtige, dran wir, drüben im Krug, vor einer halben Stunde gesessen haben, an der linken Seite dieser Krippenstapel (er sei, wie er sei) und an der rechten Seite dieser Rolf Krake. Das sind ja doch lauter Größen. Denn das Groteske hat eben auch seine Größen und nicht die schlechtesten. Und dazu dieser Katzler mit seiner Ermyntrud. All das haben Sie dicht um sich her und dazu dies Kind, diese Elfriede, die hoffentlich nicht Kulicke heißt – sonst bricht freilich mein ganzes Begeisterungsgebäude wieder zusammen. Und nun nehmen Sie mich, Ihren Superintendenten, das große Kirchenlicht dieser Gegenden! Alles nackte Prosa, widerhaarige Kollegen und Amtsbrüder, die mir nicht verzeihen können, daß ich im Haag war und mit einer Großfürstin über Land fahren konnte. Glauben Sie mir, Großfürstinnen, selbst wenn sie Mängel haben (und sie haben Mängel), sind mir immer noch lieber als das Landesgewächs von Quaden-Hennersdorf, und mitunter ist mir zumut, als gäbe es keine Weltordnung mehr.;345484;Koseleger
Ja, Dubslav, was soll das nun alles wieder? Du gibst da deinem Zeisig mal wieder ein gut Stück Zucker. Ich sage Zeisig, weil ich nicht verletzlich werden will.;578107;Adelheid
Ja, die hab ich vergessen. Es fällt vor meine Zeit.;300923;Woldemar
"Na, desto besser. Aber da kommen ja die Herren. Der Rex sieht wirklich verdeubelt gut aus, ganz das, was wir früher einen Gardeassessor nannten. Und fromm, sagst du – wird also wohl Karriere machen; ›fromm‹ is wie 'ne untergelegte Hand.";95233;Dubslav
Sagen wir ›vielleicht‹.;719461;Dubslav
Dieser Tänzer wird ermordet.;111710;Krippenstapel
"Na, jedenfalls ist sie mehr als ihr Bruder; so 'n vergessener Major is ein Jammer. Aber Adelheid selbst, so auf 'n ersten Anhieb, is auch bloß soso. Wir müssen jedenfalls noch wen dazu haben. Schlage was vor. Baron Beetz und der alte Zühlen, die die besten sind, die wohnen zu weit ab, und ich weiß nicht, seit wir die Eisenbahnen haben, laufen die Pferde schlechter. Oder es kommt einem auch bloß so vor. Also die guten Nummern fallen aus. Und da sind wir denn wieder bei Gundermann.";504348;Dubslav
Sicherlich nicht, meine Gnädigste. Denn wir haben eben noch andre, dezidiertere, denen gegenüber uns dann nur noch das Refugium der französischen Aussprache bleibt.;182823;Czako
Sehr warr, sehr warr;259673;Wrschowitz
Aber Papa;128452;Woldemar
daß du dich über die paar Retorten und Ballons nie beruhigen kannst. Solang ich nur denken kann, eiferst du dagegen. Es ist doch ein wahres Glück, daß soviel davon in die Welt geht und den armen Fabrikleuten einen guten Lohn sichert. So was wie Streik kommt hier ja gar nicht vor, und in diesem Punkt ist unsre Stechliner Gegend doch wirklich noch wie ein Paradies.;128481;Woldemar
So haben Sie das schöne Bild in der Nationalgalerie gesehn?;543744;Lorenzen
"Charakter. Aber Lorenzen. Wie können Sie sich so hinters Licht führen lassen. Ich verwette mich, er hat Ihnen irgendwas über Ihre ›Gaben‹ gesagt; das ist jetzt so Lieblingswort, das die Pastoren immer gegenseitig brauchen. Es soll bescheiden und unpersönlich klingen und sozusagen alles auf Inspiration zurückführen, für die man ja, wie für alles, was von oben kommt, am Ende nicht kann. Es ist aber gerade dadurch das Hochmütigste... War es so was? Hat er meinen klugen Lorenzen, eh er sich als ›Charakter‹ ausspielte, durch solche Schmeicheleien eingefangen?";362500;Dubslav
Aber Stechlin, was wollen Sie denn bei 'nem Förster?;138549;Czako
Ja, Hartwig, da liegt doch was drin.;230508;Frau Hartwig
Beinah. Aber es wurde nichts daraus. Armgard plauderte soviel, freilich auf meinen Wunsch. Ich hörte von der Treppe her immer die Uhr schlagen und las dabei beständig das Wort ›Museum‹. Aber das war natürlich schon im Traum. Ich schlief schon ganz fest. Und heute früh bin ich wie der Fisch im Wasser.;527604;Melusine
Da tun Sie mir unrecht, Stechlin. Ganz und gar. Ich bin auch fürs Lautere, wenn ich nur persönlich nicht in Anspruch genommen werde.;138173;Czako
Ich glaube, liebe Tante, du machst dir falsche Vorstellungen von einer Schweizerin. Du denkst sie dir auf einer Alm und mit einem Milchkübel.;317436;Woldemar
Warum ein Ausnahmefall?;178985;Schmargendorf
Wonach Cujacius günstigstenfalls der zweite wäre;484790;Woldemar
Wie steht es eigentlich mit ihm? Ich habe nie von ihm gehört, was aber nicht viel besagen will, namentlich nachdem ich Millais und Millet glücklich verwechselt habe. Nun geht alles so in einem hin. Ist er ein Mann, den ich eigentlich kennen müßte?;484859;Woldemar
Da haben wir nu hier, um bloß ein Beispiel zu geben, unsern guten alten Baruch Hirschfeld in Gransee. Frommer alter Jude...;536396;Uncke
Nein, Czako, nicht so. Sagen Sie mir ganz ernsthaft, ob Sie solche Gärten leiden können.;163398;Woldemar
Elegant?;104372;Czako
"Dann stimmt es nicht; dann haben Sie so gut wie keinen gesehen.";104397;Czako
Ah, Woldemar, das ist recht, daß du schon da bist. Nur nicht zu lang im Bett. Die meisten Langschläfer haben einen Knacks. Es können aber sonst ganz gute Leute sein. Ich wette, dein Freund Rex schläft bis neun.;88785;Dubslav
Und der sprang nu ab?;395689;Luckhardt
Doktor Wrschowitz hat vielleicht die Güte, dich zu begleiten.;466299;Graf Barby
Was ihn nicht größer macht.;613802;Wrschowitz
Darf dich nicht wundern. Dafür ist er Lehrer im allgemeinen und Krippenstapel im besonderen.;103118;Dubslav
Das ist ja wie ein Kirchenschiff;22128;Rex
Finden Sie nicht auch, Czako?;22202;Rex
So wenigstens wird berichtet. Aber der König von Siam war nicht der Mann, so was ruhig einzustecken. Er unternahm vielmehr einen heiligen Krieg, gegen den Nachbarfürsten, schlug ihn und führte die Prinzessin im Triumphe wieder zurück. Und alles Volk war wie von Sieg und Glück berauscht. Aber die Prinzessin selbst war schwermütig.;399707;Thormeyer
Ja, gnäd'ger Herr.;736865;Engelke
Wenn es Ihnen recht ist, Rex, so gehen wir bis in das Restaurant Bellevue.;600981;Czako
Reizend, Comtesse. Natürlich seh ich mir das an, und wenn ich ein Rendezvous mit der Königin darüber versäumen müßte.;440575;Woldemar
Ministerialassessor von Rex, Hauptmann von Czako vom Regiment Alexander.;38539;Dubslav
Waltham Abbey? Aber davon weiß ich ja gar nichts. Waltham Abbey kenn ich nicht, kaum dem Namen nach.;488354;Melusine
Nei, gnäd'ger Herr.;678743;Engelke
Nur keine heilige.;464847;Melusine
Auch meiner nicht. Aber, er sei, wie er sei, er ist doch ein Excelsior-Mann. Und wer hierlandes für ein freudiges ›excelsior‹ ist, der ist bei den Ostelbiern (Pardon, Sie gehören ja selbst mit dazu) von vornherein verdächtig und ein Gegenstand tiefen Mißtrauens. Jedes höher gesteckte Ziel, jedes Wollen, das über den Kartoffelsack hinausgeht, findet kein Verständnis, sicherlich keinen Glauben. Und bringt einer irgendein Opfer, so heißt es bloß, daß er die Wurst nach der Speckseite werfe.;744279;Lorenzen
Doktor Wrschowitz, Rittmeister von Stechlin.;253704;Armgard
Ich kann mir denken;135179;Rex
daß gerade Lorenzen gegen ihn ist. Aber dieser Gundermann, für den ich weiter nichts übrig habe, hat doch wenigstens die richtigen Prinzipien.;135213;Rex
